id;name;latitude;longitude
FIPOIHPC1000000535 ;Palazzo_Lenzi;43.772475;11.2452833333
FIPOIHPC1000000536 ;Palazzo_Fenzi;43.7776305556;11.2568416667
FIPOIHPC1000000537 ;Via_dell'Oriuolo;43.772375;11.2593944444
FIPOIHPC1000000538 ;Palazzo_Minerbetti;43.7704055556;11.2512305556
FIPOIHPC1000000543 ;Palazzo_di_Valfonda;43.7783722222;11.2485138889
FIPOIHPC1000000544 ;Palazzo_Venturi;43.7735083333;11.2515416667
FIPOIHPC1000000545 ;Palazzo_Albizi;43.7715722222;11.2603888889
FIPOIHPC1000000546 ;Cappella_Demidoff_di_San_Donato;43.7883277778;11.2255166667
FIPOIHPC1000000548 ;Palazzo_Corsini-Serristori;43.7679388889;11.26055
FIPOIHPC1000000550 ;Ex-sinagoga_di_via_de'_Ramaglianti;43.76765;11.25135
FIPOIHPC1000000553 ;Via_Calimaruzza;43.7699111111;11.2549444444
FIPOIHPC1000000556 ;Via_Luigi_Lanzi;43.7888388889;11.2559305556
FIPOIHPC1000000557 ;Palazzo_dei_Cerretani;43.7752722222;11.2504944444
FIPOIHPC1000000558 ;Via_San_Carlo;43.7628638889;11.2255222222
FIPOIHPC1000000561 ;Giardino_San_Francesco_di_Paola;43.7644444444;11.2373138889
FIPOIHPC1000000566 ;Via_Porta_Rossa;43.7701833333;11.2540555556
FIPOIHPC1000000567 ;Via_della_Condotta;43.7702138889;11.2566333333
FIPOIHPC1000000569 ;Palazzo_degli_Altoviti;43.7695388889;11.2520222222
FIPOIHPC1000000570 ;Palazzo_dei_Catellini;43.7699138889;11.2539277778
FIPOIHPC1000000572 ;Parterre_(Firenze);43.7852027778;11.2628972222
FIPOIHPC1000000575 ;Complesso_delle_Oblate;43.7726138889;11.2597861111
FIPOIHPC1000000583 ;Palazzo_Wilson_Gattai;43.7735527778;11.2670333333
FIPOIHPC1000000584 ;Palazzo_Bargellini;43.7691277778;11.2631388889
FIPOIHPC1000000585 ;Palazzo_Pepi_Ferri;43.7693694444;11.262425
FIPOIHPC1000000586 ;Piazza_della_Vittoria_(Firenze);43.7860888889;11.2556694444
FIPOIHPC1000000587 ;Canto_dei_Carnesecchi;43.7734527778;11.2521166667
FIPOIHPC1000000589 ;Via_dell'Alloro;43.773925;11.2525555556
FIPOIHPC1000000590 ;Palazzo_Canacci;43.7698055556;11.2535305556
FIPOIHPC1000000596 ;Palazzo_dell'Arte_dei_Beccai;43.77095;11.2550916667
FIPOIHPC1000000597 ;Palazzo_Strozzi_del_Poeta;43.7707194444;11.2512722222
FIPOIHPC1000000600 ;Cappella_Bardi;43.7681;11.2634166667
FIPOIHPC1000000603 ;Palazzina_Reale_di_Santa_Maria_Novella;43.7778416667;11.2483083333
FIPOIHPC1000000604 ;Patroclo_e_Menelao;43.7691861111;11.2556694444
FIPOIHPC1000000615 ;Stazione_di_Firenze_Campo_Marte;43.7774916667;11.2763944444
FIPOIHPC1000000617 ;Istituto_Tecnico_per_Geometri_Gaetano_Salvemini;43.7768888889;11.2640555556
FIPOIHPC1000000620 ;Chiesa_di_San_Michele_alle_Trombe;43.7717638889;11.2560777778
FIPOIHPC1000000625 ;Grotticina_della_Madama;43.7653416667;11.2531361111
FIPOIHPC1000000628 ;Terminal_degli_autobus_di_Santa_Maria_Novella;43.7770055556;11.2490194444
FIPOIHPC1000000629 ;Studiolo_di_Cosimo_I;43.7691277778;11.2565527778
FIPOIHPC1000000631 ;Villino_Lampredi;43.764975;11.2401805556
FIPOIHPC1000000632 ;Loggia_dei_Tessitori;43.7790916667;11.2578916667
FIPOIHPC1000000635 ;Sede_della_Direzione_provinciale_delle_Poste_e_Telegrafi_di_Firenze;43.7711694444;11.2629166667
FIPOIHPC1000000636 ;Sede_centrale_della_Cassa_di_Risparmio_di_Firenze;43.7739277778;11.2585666667
FIPOIHPC1000000639 ;Manifattura_Tabacchi_(Firenze);43.7855444444;11.2242527778
FIPOIHPC1000000641 ;Il_Pennello;43.7709166667;11.2568027778
FIPOIHPC1000000642 ;Villino_Lampredi_(via_Giano_della_Bella_9);43.7651694444;11.240175
FIPOIHPC1000000644 ;Chiesa_di_San_Donato_in_Polverosa;43.7905416667;11.2261472222
FIPOIHPC1000000647 ;Istituto_delle_Suore_Serve_di_Maria_Santissima_Addolorata;43.7941027778;11.2719305556
FIPOIHPC1000000648 ;Sala_di_Clemente_VII;43.7689277778;11.2570861111
FIPOIHPC1000000649 ;Cappella_di_Eleonora;43.7691722222;11.2563166667
FIPOIHPC1000000652 ;Chiesa_del_Sacro_Cuore_al_Romito;43.7852555556;11.2471222222
FIPOIHPC1000000653 ;Chiesa_di_San_Piero_in_Palco;43.7589916667;11.2838583333
FIPOIHPC1000000654 ;Chiesa_di_Sant'Antonino_(Firenze);43.7678694444;11.2885527778
FIPOIHPC1000000656 ;Chiesa_del_Preziosissimo_Sangue_di_Gesù;43.7875083333;11.2296166667
FIPOIHPC1000000657 ;Chiesa_di_Santa_Maria_a_Ricorboli;43.7616722222;11.2738416667
FIPOIHPC1000000658 ;Chiesa_della_Beata_Maria_Vergine_Madre_della_Divina_Provvidenza;43.7885583333;11.2751722222
FIPOIHPC1000000659 ;Chiesa_dell'Ascensione_di_Nostro_Signore_Gesù_Cristo;43.7904583333;11.2365777778
FIPOIHPC1000000660 ;Chiesa_del_Santissimo_Crocifisso_(Firenze);43.7697861111;11.2251416667
FIPOIHPC1000000661 ;Chiesa_di_Santa_Caterina_da_Siena_a_Coverciano;43.7738805556;11.2898472222
FIPOIHPC1000000662 ;Ospizio_di_Orbatello;43.7751722222;11.2633777778
FIPOIHPC1000000663 ;Chiesa_di_Santa_Maria_Regina_della_Pace;43.7965277778;11.2301416667
FIPOIHPC1000000664 ;Cimitero_Israelitico_(Firenze);43.7984611111;11.2298583333
FIPOIHPC1000000665 ;Chiesa_dei_Santi_Antonio_e_Margherita;43.7552083333;11.2727666667
FIPOIHPC1000000670 ;Teatro_Puccini;43.7861944444;11.2254472222
FIPOIHPC1000000671 ;Chiesa_di_Santa_Maria_dei_Bardi;43.7668166667;11.2547111111
FIPOIHPC1000000672 ;Palazzo_Salviati-Quaratesi;43.7704722222;11.2609388889
FIPOIHPC1000000674 ;Via_San_Giuseppe;43.7683388889;11.26415
FIPOIHPC1000000675 ;Via_dei_Malcontenti;43.7672861111;11.2670638889
FIPOIHPC1000000676 ;Tabernacolo_di_via_dei_Malcontenti;43.7677416667;11.2656055556
FIPOIHPC1000000677 ;Villa_Colletta;43.7964;11.2622416667
FIPOIHPC1000000678 ;Villa_Finaly;43.7996194444;11.265975
FIPOIHPC1000000679 ;Villa_dello_Spedaluzzo;43.7985666667;11.2639694444
FIPOIHPC1000000680 ;Via_Faentina;43.7932666667;11.2720333333
FIPOIHPC1000000682 ;Villa_Natalia;43.7957555556;11.2618527778
FIPOIHPC1000000683 ;Villa_Sassetti;43.7973;11.2626222222
FIPOIHPC1000000684 ;Palazzo_Bastogi_(via_dell'Oriuolo);43.7722416667;11.2596111111
FIPOIHPC1000000685 ;Biblioteca_delle_Oblate;43.7724527778;11.2598555556
FIPOIHPC1000000686 ;Villa_Coppini;43.7945694444;11.2652805556
FIPOIHPC1000000687 ;Palazzo_delle_Farine;43.7701777778;11.2563055556
FIPOIHPC1000000688 ;Palazzo_Giugni_(via_della_Condotta);43.7702916667;11.2562861111
FIPOIHPC1000000693 ;Via_della_Vigna_Nuova;43.7712472222;11.2499666667
FIPOIHPC1000000695 ;Via_dei_Fossi;43.7718583333;11.2484722222
FIPOIHPC1000000699 ;Via_Por_Santa_Maria;43.7691055556;11.2539944444
FIPOIHPC1000000700 ;Via_Calimala;43.7704083333;11.2544972222
FIPOIHPC1000000701 ;Via_Panzani;43.7739083333;11.251325
FIPOIHPC1000000702 ;Via_de'_Cerretani;43.7734138889;11.2533583333
FIPOIHPC1000000703 ;Palazzo_Del_Bembo;43.7733416667;11.2539111111
FIPOIHPC1000000706 ;Via_Sant'Antonino;43.7756083333;11.2521361111
FIPOIHPC1000000709 ;Via_della_Colonna;43.7746333333;11.2651
FIPOIHPC1000000715 ;Alloggi_per_dipendenti_governativi_di_via_Crispi;43.7850861111;11.2536833333
FIPOIHPC1000000716 ;Alloggi_per_dipendenti_governativi_di_via_XX_Settembre;43.784725;11.2549444444
FIPOIHPC1000000719 ;Via_delle_Terme;43.7698444444;11.2527722222
FIPOIHPC1000000720 ;Palazzo_dell'Arte_della_Seta;43.7696166667;11.2540694444
FIPOIHPC1000000728 ;Hotel_Majestic;43.7750361111;11.25115
FIPOIHPC1000000733 ;Case_per_indigenti;43.7755666667;11.2265083333
FIPOIHPC1000000735 ;Centrale_termica_e_Cabina_apparati_centrali;43.7816555556;11.2449361111
FIPOIHPC1000000741 ;Condominio_in_via_Lanza;43.7681777778;11.2853666667
FIPOIHPC1000000742 ;Emeroteca_dell'Università_di_Firenze;43.7793583333;11.2424055556
FIPOIHPC1000000744 ;Palazzo_Pazzi_dell'Accademia_Colombaria;43.7715861111;11.2587527778
FIPOIHPC1000000747 ;Limonaia_di_Villa_Strozzi;43.7707361111;11.2282333333
FIPOIHPC1000000751 ;Stadio_Luigi_Ridolfi;43.7785555556;11.2804444444
FIPOIHPC1000000752 ;Tabernacolo_di_Montiloro;43.7738944444;11.2636138889
FIPOIHPC1000000753 ;Palazzo_Calcagnini;43.7738805556;11.2407916667
FIPOIHPC1000000755 ;Palazzo_della_Questura_(Firenze);43.7814222222;11.259325
FIPOIHPC1000000757 ;Scuola_Marescialli_e_Brigadieri_Carabinieri;43.7752;11.2471666667
FIPOIHPC1000000758 ;Palazzo_Tempi-Mazzei;43.7678388889;11.2456777778
FIPOIHPC1000000760 ;Palazzo_Medici_Tornaquinci;43.7706611111;11.2515666667
FIPOIHPC1000000761 ;Palazzo_Mondragone;43.7736083333;11.2509722222
FIPOIHPC1000000763 ;Palazzo_Pasquali;43.7728861111;11.2517166667
FIPOIHPC1000000770 ;Via_de'_Rondinelli;43.7730916667;11.2518
FIPOIHPC1000000771 ;Palazzo_Adorni_Braccesi;43.7729444444;11.251425
FIPOIHPC1000000772 ;Palazzo_Franceschi;43.7730416667;11.2516055556
FIPOIHPC1000000773 ;Palazzo_Portigiani;43.773025;11.2518805556
FIPOIHPC1000000774 ;Palazzo_Ginori_(via_de'_Rondinelli);43.7732222222;11.2518472222
FIPOIHPC1000000779 ;Palazzo_Ricasoli;43.7708138889;11.2481611111
FIPOIHPC1000000780 ;Palazzo_Ricci-Altoviti;43.7723805556;11.2530527778
FIPOIHPC1000000782 ;Palazzo_degli_Sporti;43.7719388889;11.2616055556
FIPOIHPC1000000783 ;Palazzo_Corsi-Albizi;43.7718416667;11.26145
FIPOIHPC1000000784 ;Palazzo_Bartolommei_(via_dell'Oriuolo);43.7717777778;11.2617694444
FIPOIHPC1000000787 ;Palazzo_Visconti_di_Modrone;43.7685972222;11.2590722222
FIPOIHPC1000000789 ;Tabernacolo_di_San_Sisto_papa;43.7717666667;11.2505944444
FIPOIHPC1000000791 ;Torre_in_via_de'_Cerretani;43.7735305556;11.2543138889
FIPOIHPC1000000792 ;Torre_di_via_Sant'Elisabetta;43.77205;11.2561305556
FIPOIHPC1000000793 ;Torre_dei_Ghiberti;43.7715388889;11.2562666667
FIPOIHPC1000000794 ;Torre_degli_Alepri;43.7702472222;11.2560388889
FIPOIHPC1000000800 ;Palazzo_de'_Nobili;43.7698527778;11.2525611111
FIPOIHPC1000000802 ;Palazzo_Gherardi_Uguccioni;43.7710416667;11.2512638889
FIPOIHPC1000000803 ;Palazzo_Altoviti_Sangalletti;43.7708694444;11.2515444444
FIPOIHPC1000000804 ;Palazzo_Scali-Ricasoli;43.7699722222;11.2517888889
FIPOIHPC1000000813 ;Casa_di_Giovan_Battista_Foggini;43.7656333333;11.2482055556
FIPOIHPC1000000814 ;Casa_di_Ignazio_Villa;43.7744805556;11.2430555556
FIPOIHPC1000000815 ;Palazzo_Corsini-Rosselli_del_Turco;43.7655166667;11.2481388889
FIPOIHPC1000000817 ;Villa_Favard;43.7740888889;11.2415888889
FIPOIHPC1000000819 ;Palazzo_Pannocchieschi;43.7668527778;11.2486472222
FIPOIHPC1000000823 ;Palazzo_Stiozzi_Ridolfi;43.7645;11.2593888889
FIPOIHPC1000000827 ;Sede_della_Rari_Nantes_Florentia;43.7640361111;11.2765888889
FIPOIHPC1000000830 ;Ex-stabilimento_FIAT_di_Novoli;43.7908777778;11.2270388889
FIPOIHPC1000000831 ;Teatro_della_Compagnia;43.7756305556;11.2573388889
FIPOIHPC1000000832 ;Edificio_ex-BICA;43.7775305556;11.2523361111
FIPOIHPC1000000833 ;Casa_del_Fascio_(Firenze);43.7708611111;11.2623861111
FIPOIHPC1000000835 ;Villino_Galeotti-Flori;43.7848861111;11.2559361111
FIPOIHPC1000000837 ;Villino_Uzielli;43.774825;11.2669472222
FIPOIHPC1000000838 ;Sede_de_La_Nazione;43.7698722222;11.2702666667
FIPOIHPC1000000839 ;Villa_Fontallerta;43.7880527778;11.2891472222
FIPOIHPC1000000841 ;Casa_Acciaiuoli;43.7692666667;11.2530222222
FIPOIHPC1000000842 ;Gazometro_di_Firenze;43.7713555556;11.2385694444
FIPOIHPC1000000843 ;Via_del_Ponte_alle_Mosse;43.7825194444;11.2345027778
FIPOIHPC1000000844 ;Piazza_Puccini;43.7863916667;11.2269694444
FIPOIHPC1000000845 ;Casa_dello_Studente_(Firenze);43.7864;11.2342555556
FIPOIHPC1000000846 ;Villa_Pagani;43.7650916667;11.2373
FIPOIHPC1000000848 ;Nelson_Mandela_Forum;43.7767583333;11.2829944444
FIPOIHPC1000000852 ;Auditorium_FLOG;43.79595;11.2480527778
FIPOIHPC1000000853 ;Circolo_Teatro_del_Sale;43.7711416667;11.2663638889
FIPOIHPC1000000854 ;Sala_Vanni;43.7683555556;11.2434166667
FIPOIHPC1000000855 ;Teatro_estivo_Il_Boschetto;43.7702277778;11.2251277778
FIPOIHPC1000000856 ;Teatro_13;43.7850416667;11.28595
FIPOIHPC1000000857 ;Teatro_Arena_San_Salvi;43.7710583333;11.286775
FIPOIHPC1000000858 ;Teatro_Cantiere_Florida;43.7716083333;11.2256416667
FIPOIHPC1000000859 ;Teatro_di_Rifredi;43.7957611111;11.2419
FIPOIHPC1000000864 ;Area_ex-Longinotti;43.7575305556;11.2891277778
FIPOIHPC1000000865 ;Teatro_Auditorium_al_Duomo;43.7737194444;11.2527166667
FIPOIHPC1000000866 ;Teatro_dell'Affratellamento;43.7630833333;11.2756805556
FIPOIHPC1000000867 ;Teatro_del_Rondò_di_Bacco;43.7659583333;11.2507333333
FIPOIHPC1000000868 ;Teatro_Nuovo_(Firenze_via_Bufalini);43.7732555556;11.258775
FIPOIHPC1000000869 ;Teatro_della_Piazza_vecchia;43.7747694444;11.251125
FIPOIHPC1000000871 ;Teatro_Mediceo;43.768625;11.256075
FIPOIHPC1000000872 ;Teatrino_della_Baldracca;43.7680027778;11.2561277778
FIPOIHPC1000000873 ;Teatro_Umberto_I;43.7744305556;11.2677972222
FIPOIHPC1000000876 ;Palazzo_di_Giustizia_(Firenze);43.7954416667;11.2258666667
FIPOIHPC1000000878 ;Viale_Spartaco_Lavagnini;43.7826722222;11.2564861111
FIPOIHPC1000000879 ;Viale_Filippo_Strozzi;43.7808277778;11.2514138889
FIPOIHPC1000000885 ;Via_della_Spada;43.7718666667;11.2501805556
FIPOIHPC1000000886 ;Via_del_Sole;43.7720611111;11.2503305556
FIPOIHPC1000000887 ;Palazzo_Farinola;43.7725138889;11.2496694444
FIPOIHPC1000000888 ;Palazzo_Da_Magnale;43.772675;11.2494777778
FIPOIHPC1000000889 ;Via_delle_Belle_Donne;43.7727083333;11.2504972222
FIPOIHPC1000000891 ;Rotonda_dei_Barbetti;43.7750444444;11.2428916667
FIPOIHPC1000000892 ;Loggia_Reale;43.7744027778;11.2427083333
FIPOIHPC1000000894 ;Centro_di_documentazione_Matteo_Lanzoni_di_Polimoda;43.7706722222;11.2269916667
FIPOIHPC1000000897 ;Via_de'_Pecori;43.7727305556;11.2533111111
FIPOIHPC1000000898 ;Viale_Belfiore;43.7810583333;11.2423166667
FIPOIHPC1000000899 ;Viale_Fratelli_Rosselli;43.7791111111;11.2433333333
FIPOIHPC1000000900 ;Istituto_Storico_della_Resistenza_in_Toscana;43.7722388889;11.2666555556
FIPOIHPC1000000902 ;Viale_Antonio_Gramsci;43.7754638889;11.2698166667
FIPOIHPC1000000905 ;Parco_della_musica_e_della_cultura;43.7800222222;11.2337055556
FIPOIHPC1000000908 ;Viale_Alessandro_Guidoni;43.7974638889;11.2205944444
FIPOIHPC1000000910 ;Palazzo_Davanzati;43.770125;11.2529777778
FIPOIHPC1000000911 ;Chiesa_di_Santa_Cecilia_(Firenze);43.7696694444;11.2548138889
FIPOIHPC1000000912 ;Chiesa_di_Santa_Maria_degli_Alberighi;43.7717833333;11.2563972222
FIPOIHPC1000000914 ;Palazzo_Rinuccini_(via_de'_Cimatori);43.7704361111;11.2565972222
FIPOIHPC1000000920 ;Istituto_agronomico_per_l'oltremare;43.7849527778;11.2849111111
FIPOIHPC1000000923 ;Museo_Capucci;43.7640027778;11.2562805556
FIPOIHPC1000000924 ;Villa_Il_Tasso;43.7595388889;11.2777472222
FIPOIHPC1000000926 ;Palazzo_dei_Buonaguisi;43.7703583333;11.2554
FIPOIHPC1000000930 ;Santo_Stefano_(Ghiberti);43.7706944444;11.2547972222
FIPOIHPC1000000932 ;Sant'Eligio_(Nanni_di_Banco);43.7706194444;11.2547916667
FIPOIHPC1000000933 ;San_Filippo_(Nanni_di_Banco);43.7708277778;11.2551361111
FIPOIHPC1000000935 ;San_Marco_(Donatello);43.7705833333;11.2548166667
FIPOIHPC1000000939 ;San_Jacopo_(Orsanmichele);43.7705833333;11.2549333333
FIPOIHPC1000000941 ;San_Giovanni_Evangelista_(Baccio_da_Montelupo);43.7705722222;11.2551555556
FIPOIHPC1000000942 ;San_Luca_(Giambologna);43.7708111111;11.2552555556
FIPOIHPC1000000943 ;Palazzo_Bombicci_Pontelli;43.76685;11.2604833333
FIPOIHPC1000000949 ;Casa_della_Gioventù_Francescana_di_Firenze;43.7946333333;11.2499083333
FIPOIHPC1000000950 ;Monastero_delle_Suore_Domenicane_dello_Spirito_Santo;43.7955583333;11.2610972222
FIPOIHPC1000000959 ;Via_dello_Statuto;43.7852777778;11.2511111111
FIPOIHPC1000000962 ;Teatro_Diurno;43.7635611111;11.269725
FIPOIHPC1000000964 ;Monumento_funebre_dell'antipapa_Giovanni_XXIII;43.7732166667;11.2549111111
FIPOIHPC1000000965 ;Annunciazione_Cavalcanti;43.7682333333;11.2627666667
FIPOIHPC1000000966 ;Villa_San_Donato;43.7903611111;11.2256111111
FIPOIHPC1000000967 ;Sinagoghe_di_via_delle_Oche;43.7721138889;11.2566055556
FIPOIHPC1000000968 ;Centro_di_documentazione_Cultura_della_Legalità_Democratica;43.7937305556;11.2221694444
FIPOIHPC1000000969 ;Teatro_di_via_dell'Acqua;43.7790444444;11.2509722222
FIPOIHPC1000000973 ;Piazza_Bernardo_Tanucci;43.7902833333;11.2444472222
FIPOIHPC1000000975 ;Romito;43.7852555556;11.2471222222
FIPOIHPC1000000976 ;Statuto_(Firenze);43.7851722222;11.2513361111
FIPOIHPC1000000977 ;Via_Vittorio_Emanuele_II_(Firenze);43.7891055556;11.2567138889
FIPOIHPC1000000978 ;Piazza_Leopoldo;43.7913527778;11.2471722222
FIPOIHPC1000000979 ;Viale_Redi;43.7837666667;11.2424694444
FIPOIHPC1000000983 ;Tomba_di_Giovanni_e_Piero_de'_Medici;43.774725;11.253725
FIPOIHPC1000000984 ;Tempietto_del_Santo_Sepolcro;43.7719361111;11.2498916667
FIPOIHPC1000000986 ;Kunsthistorisches_Institut_in_Florenz;43.7775361111;11.2631333333
FIPOIHPC1000000990 ;Chiesa_di_Sant'Onofrio_(Firenze);43.7672416667;11.2668027778
FIPOIHPC1000000994 ;Palazzo_Piccioli;43.7696583333;11.2506055556
FIPOIHPC1000000995 ;Via_di_Capaccio;43.7696277778;11.2539416667
FIPOIHPC1000000997 ;Cappella_Bartolini_Salimbeni;43.7701666667;11.2507972222
FIPOIHPC1000001005 ;Piazza_della_Costituzione_(Firenze);43.7843666667;11.2655555556
FIPOIHPC1000001006 ;Lungarno_della_Zecca_Vecchia;43.7664111111;11.2649138889
FIPOIHPC1000001009 ;Lungarno_degli_Acciaiuoli;43.76905;11.2519277778
FIPOIHPC1000001010 ;Lungarno_Corsini;43.7698055556;11.2500333333
FIPOIHPC1000001011 ;Lungarno_Vespucci;43.7729972222;11.2425638889
FIPOIHPC1000001013 ;Lungarno_Torrigiani;43.7662472222;11.2563916667
FIPOIHPC1000001015 ;Lungarno_Benvenuto_Cellini;43.7645194444;11.2683166667
FIPOIHPC1000001017 ;Via_de'_Martelli;43.7743055556;11.2556833333
FIPOIHPC1000001019 ;Via_dei_Leoni;43.7690638889;11.2572416667
FIPOIHPC1000001020 ;Torre_del_Guardingo;43.7693916667;11.2572777778
FIPOIHPC1000001021 ;Ponte_della_tramvia;43.7763694444;11.22945
